Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","818","Egypt","040","Austria","5622","Import Value","0111","Wheat","2006","2006","1000 US$","584","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","031","Azerbaijan","5610","Import Quantity","0111","Wheat","2007","2007","tonnes","5000","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","031","Azerbaijan","5622","Import Value","0111","Wheat","2007","2007","1000 US$","1052","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","048","Bahrain","5610","Import Quantity","0113","Rice","2013","2013","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","048","Bahrain","5610","Import Quantity","0113","Rice","2014","2014","tonnes","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","048","Bahrain","5622","Import Value","0113","Rice","2013","2013","1000 US$","0","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","048","Bahrain","5622","Import Value","0113","Rice","2014","2014","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","050","Bangladesh","5610","Import Quantity","0111","Wheat","1989","1989","tonnes","4104","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","050","Bangladesh","5622","Import Value","0111","Wheat","1989","1989","1000 US$","1700","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5610","Import Quantity","0112","Maize (corn)","2009","2009","tonnes","17070","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5622","Import Value","0112","Maize (corn)","2009","2009","1000 US$","7291","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5610","Import Quantity","21429.02","Walnuts, shelled","2015","2015","tonnes","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5622","Import Value","21429.02","Walnuts, shelled","2015","2015","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5610","Import Quantity","0111","Wheat","2009","2009","tonnes","426214","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5610","Import Quantity","0111","Wheat","2011","2011","tonnes","4343","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5610","Import Quantity","0111","Wheat","2014","2014","tonnes","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5610","Import Quantity","0111","Wheat","2015","2015","tonnes","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5610","Import Quantity","0111","Wheat","2017","2017","tonnes","48973","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5610","Import Quantity","0111","Wheat","2018","2018","tonnes","67604","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5610","Import Quantity","0111","Wheat","2019","2019","tonnes","57750","I","Imputed value"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5622","Import Value","0111","Wheat","2009","2009","1000 US$","155779","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5622","Import Value","0111","Wheat","2011","2011","1000 US$","1398","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5622","Import Value","0111","Wheat","2014","2014","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5622","Import Value","0111","Wheat","2015","2015","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5622","Import Value","0111","Wheat","2017","2017","1000 US$","9940","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5622","Import Value","0111","Wheat","2018","2018","1000 US$","14254","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","112","Belarus","5622","Import Value","0111","Wheat","2019","2019","1000 US$","15830","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5610","Import Quantity","0112","Maize (corn)","2004","2004","tonnes","12","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5610","Import Quantity","0112","Maize (corn)","2007","2007","tonnes","254","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5610","Import Quantity","0112","Maize (corn)","2009","2009","tonnes","1434","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5610","Import Quantity","0112","Maize (corn)","2015","2015","tonnes","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5622","Import Value","0112","Maize (corn)","2004","2004","1000 US$","33","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5622","Import Value","0112","Maize (corn)","2007","2007","1000 US$","50","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5622","Import Value","0112","Maize (corn)","2009","2009","1000 US$","456","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5622","Import Value","0112","Maize (corn)","2015","2015","1000 US$","","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5610","Import Quantity","0111","Wheat","2015","2015","tonnes","0","X","Figure from international organizations"
"TM","Detailed trade matrix","818","Egypt","056","Belgium","5622","Import Value","0111","Wheat","2015","2015","1000 US$","0","T","Unofficial figure"
"TM","Detailed trade matrix","818","Egypt","058","Belgium-Luxembourg","5610","Import Quantity","0112","Maize (corn)","1998","1998","tonnes","5000","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","058","Belgium-Luxembourg","5622","Import Value","0112","Maize (corn)","1998","1998","1000 US$","630","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","058","Belgium-Luxembourg","5610","Import Quantity","0111","Wheat","1989","1989","tonnes","47226","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","058","Belgium-Luxembourg","5610","Import Quantity","0111","Wheat","1993","1993","tonnes","576","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","058","Belgium-Luxembourg","5622","Import Value","0111","Wheat","1989","1989","1000 US$","20607","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","058","Belgium-Luxembourg","5622","Import Value","0111","Wheat","1993","1993","1000 US$","303","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","068","Bolivia (Plurinational State of)","5610","Import Quantity","0112","Maize (corn)","2002","2002","tonnes","3000","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","068","Bolivia (Plurinational State of)","5610","Import Quantity","0112","Maize (corn)","2014","2014","tonnes","0","X","Figure from international organizations"
"TM","Detailed trade matrix","818","Egypt","068","Bolivia (Plurinational State of)","5610","Import Quantity","0112","Maize (corn)","2016","2016","tonnes","0","X","Figure from international organizations"
"TM","Detailed trade matrix","818","Egypt","068","Bolivia (Plurinational State of)","5622","Import Value","0112","Maize (corn)","2002","2002","1000 US$","323","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","068","Bolivia (Plurinational State of)","5622","Import Value","0112","Maize (corn)","2014","2014","1000 US$","0","T","Unofficial figure"
"TM","Detailed trade matrix","818","Egypt","068","Bolivia (Plurinational State of)","5622","Import Value","0112","Maize (corn)","2016","2016","1000 US$","0","T","Unofficial figure"
"TM","Detailed trade matrix","818","Egypt","070","Bosnia and Herzegovina","5610","Import Quantity","0113","Rice","2011","2011","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","070","Bosnia and Herzegovina","5622","Import Value","0113","Rice","2011","2011","1000 US$","0","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","01312","Bananas","1996","1996","tonnes","224","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5622","Import Value","01312","Bananas","1996","1996","1000 US$","62","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","1986","1986","tonnes","21065","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","1995","1995","tonnes","15000","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","1996","1996","tonnes","23984","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","1998","1998","tonnes","23006","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","1999","1999","tonnes","59512","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2000","2000","tonnes","13000","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2001","2001","tonnes","225355","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2002","2002","tonnes","345932","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2003","2003","tonnes","405934","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2004","2004","tonnes","7377","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2005","2005","tonnes","280150","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2006","2006","tonnes","1411","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2007","2007","tonnes","48197","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2009","2009","tonnes","19131","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2011","2011","tonnes","543817","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2013","2013","tonnes","2017293","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2014","2014","tonnes","1246233","T","Unofficial figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2015","2015","tonnes","2008864","T","Unofficial figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2016","2016","tonnes","1500669","T","Unofficial figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2017","2017","tonnes","2197871","I","Imputed value"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2018","2018","tonnes","2207482","I","Imputed value"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2019","2019","tonnes","1730344","I","Imputed value"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5610","Import Quantity","0112","Maize (corn)","2020","2020","tonnes","1999477","I","Imputed value"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5622","Import Value","0112","Maize (corn)","1986","1986","1000 US$","2681","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5622","Import Value","0112","Maize (corn)","1995","1995","1000 US$","2053","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5622","Import Value","0112","Maize (corn)","1996","1996","1000 US$","5106","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5622","Import Value","0112","Maize (corn)","1998","1998","1000 US$","2840","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5622","Import Value","0112","Maize (corn)","1999","1999","1000 US$","6854","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5622","Import Value","0112","Maize (corn)","2000","2000","1000 US$","1534","A","Official figure"
"TM","Detailed trade matrix","818","Egypt","076","Brazil","5622","Import Value","0112","Maize (corn)","2001","2001","1000 US$","25594","A","Official figure"
